tick,time_sec,spike_count_total,epg_spike_count,driver_spike_count,stim_afferent_spike_count,spike_ids
116,0.116000,29,0,0,1,720575940606421122|720575940612358642|720575940613771798|720575940614137907|720575940614456332|720575940616390261|720575940619211361|720575940619636615|720575940619681006|720575940620746478|720575940620912987|720575940621777390|720575940622550089|720575940624619036|720575940624816115|720575940625673964|720575940627432680|720575940627458570|720575940628120337|720575940628446010|720575940629502251|720575940631313721|720575940632032460|720575940632317997|720575940632777320|720575940635271822|720575940637308605|720575940644306592|720575940651341558
117,0.117000,24,0,0,2,720575940605607392|720575940605780140|720575940605807206|720575940610653462|720575940611354597|720575940613635737|720575940615296766|720575940615631266|720575940615948610|720575940616821597|720575940619559815|720575940622183194|720575940622303446|720575940622584069|720575940624885250|720575940625186250|720575940626768442|720575940627493148|720575940628861660|720575940631985349|720575940633640493|720575940634428058|720575940643259277|720575940647755641
118,0.118000,21,0,0,2,720575940613863731|720575940614856607|720575940615755147|720575940615792523|720575940619896711|720575940621766938|720575940621814911|720575940621947653|720575940623758377|720575940626537008|720575940627872515|720575940629263888|720575940629600630|720575940630161980|720575940631714119|720575940632472850|720575940632875746|720575940633315263|720575940633984851|720575940636360811|720575940646518382
119,0.119000,27,0,0,4,720575940604009952|720575940609713710|720575940610899666|720575940612766515|720575940613891442|720575940614461014|720575940614570415|720575940614730914|720575940616449465|720575940618355870|720575940618635072|720575940619549598|720575940621519130|720575940621645309|720575940621775130|720575940622416628|720575940622945037|720575940624231143|720575940624313406|720575940628339611|720575940628644239|720575940629225463|720575940629981440|720575940631767633|720575940631844300|720575940635170484|720575940637210334
120,0.120000,17,0,0,0,720575940605658033|720575940606222014|720575940611982997|720575940615348689|720575940615429118|720575940617313841|720575940620571953|720575940623025413|720575940623122125|720575940624250405|720575940629560770|720575940632527683|720575940633631396|720575940637586751|720575940638677411|720575940644494752|720575940646753412
121,0.121000,30,0,1,1,720575940618332757|720575940618931846|720575940619845547|720575940619922512|720575940620543025|720575940621367572|720575940622132545|720575940622158369|720575940622516852|720575940623302988|720575940623673821|720575940623718119|720575940623748789|720575940624394790|720575940624402173|720575940624712206|720575940625587642|720575940625827358|720575940627798910|720575940627946512|720575940628346634|720575940631532396|720575940631702063|720575940633308371|720575940635540671|720575940636635760|720575940639421043|720575940639542691|720575940641585627|720575940645693988
122,0.122000,25,0,2,1,720575940607667723|720575940610621026|720575940612358642|720575940613915823|720575940616861697|720575940617672226|720575940617886533|720575940618398533|720575940621174337|720575940621804159|720575940624452902|720575940624986919|720575940627924227|720575940628834151|720575940629786624|720575940631180599|720575940631876577|720575940632722515|720575940632803795|720575940633575575|720575940633799787|720575940639172585|720575940639179891|720575940647291427|720575940660052865
123,0.123000,27,0,1,1,720575940611516586|720575940611563310|720575940612281586|720575940615084339|720575940620899542|720575940622540899|720575940622552675|720575940623067389|720575940623083242|720575940623553260|720575940624163303|720575940624342825|720575940625653223|720575940628034603|720575940628062714|720575940628796780|720575940630098284|720575940630506358|720575940630607738|720575940631043139|720575940631453101|720575940631625979|720575940632875746|720575940633800860|720575940640325429|720575940642894628|720575940646350702
124,0.124000,29,0,1,5,720575940606756030|720575940607725321|720575940608188427|720575940609097429|720575940609713710|720575940610822513|720575940611735514|720575940612868757|720575940613458403|720575940619487425|720575940619548799|720575940622303446|720575940622416628|720575940623276988|720575940623758377|720575940624323475|720575940624376456|720575940624891941|720575940625436170|720575940626768442|720575940626883816|720575940629991788|720575940631189817|720575940631966149|720575940632102564|720575940634172267|720575940638169917|720575940645239844|720575940659019649
125,0.125000,27,0,0,0,720575940607155890|720575940608140380|720575940609343089|720575940613588246|720575940613598105|720575940613981905|720575940614412906|720575940614562271|720575940615526978|720575940615999489|720575940616661465|720575940617755220|720575940620091038|720575940620537153|720575940622219190|720575940622995082|720575940623202633|720575940626125331|720575940626433881|720575940628908548|720575940630480459|720575940631177027|720575940636360811|720575940636574388|720575940639092201|720575940640852056|720575940642262157
126,0.126000,24,0,0,2,720575940608098261|720575940612308963|720575940614441834|720575940616507865|720575940619245016|720575940619676224|720575940620746478|720575940621716835|720575940623126697|720575940626039996|720575940626662277|720575940627826760|720575940628644239|720575940629041879|720575940629630679|720575940629683500|720575940630046524|720575940631721785|720575940631844300|720575940632380216|720575940633573836|720575940634748385|720575940636411534|720575940639082318
127,0.127000,24,0,0,1,720575940604470240|720575940604690278|720575940604731838|720575940609592270|720575940614461014|720575940617716893|720575940618658974|720575940619623407|720575940619948880|720575940620027515|720575940621116807|720575940621393172|720575940621814911|720575940623302988|720575940623432918|720575940623444044|720575940624130253|720575940625962172|720575940625970471|720575940626555440|720575940627787609|720575940629513222|720575940635831438|720575940637689486
128,0.128000,33,0,0,2,720575940604735660|720575940606421122|720575940606573490|720575940609341809|720575940611385806|720575940611813842|720575940612358642|720575940612603289|720575940612677142|720575940612943539|720575940613693382|720575940615954833|720575940616471052|720575940617401122|720575940620096238|720575940620124143|720575940621024545|720575940622057057|720575940623358099|720575940624280328|720575940626469909|720575940626500745|720575940626979621|720575940627044885|720575940627706398|720575940628791812|720575940629461442|720575940629489260|720575940629975516|720575940632669800|720575940632875746|720575940645834275|720575940647081860
129,0.129000,31,0,0,2,720575940607982428|720575940610588565|720575940613408552|720575940617672920|720575940620271636|720575940620657857|720575940620868432|720575940621640363|720575940622160705|720575940622416628|720575940622517956|720575940622945037|720575940622979848|720575940623067389|720575940623758377|720575940624679463|720575940625525739|720575940626113661|720575940627293370|720575940627715870|720575940628357714|720575940628494695|720575940629662208|720575940631656147|720575940632307025|720575940633208647|720575940633705636|720575940634274458|720575940635771316|720575940636997744|720575940639209956
130,0.130000,25,0,1,2,720575940605807206|720575940606391218|720575940608127666|720575940611428977|720575940611772514|720575940619681006|720575940621766938|720575940622303446|720575940622791364|720575940623478115|720575940623817223|720575940624891941|720575940626768442|720575940628446010|720575940628454202|720575940628910956|720575940629426025|720575940630006636|720575940630769145|720575940631715896|720575940632713759|720575940632809683|720575940640486488|720575940642855328|720575940659019649
131,0.131000,20,0,0,0,720575940604009952|720575940604653484|720575940613635737|720575940613771798|720575940614456332|720575940619675200|720575940620008758|720575940622633716|720575940624619036|720575940624876889|720575940625345511|720575940625440019|720575940627514567|720575940628455942|720575940630797624|720575940631299602|720575940631925156|720575940634388927|720575940640788725|720575940644615716
132,0.132000,17,0,0,2,720575940606222014|720575940610439363|720575940622584069|720575940623153788|720575940623302988|720575940624112152|720575940624885250|720575940625489160|720575940625552412|720575940628861660|720575940629327659|720575940629910636|720575940631844300|720575940636992368|720575940637586751|720575940641263312|720575940642876320
133,0.133000,14,0,0,3,720575940609713710|720575940612358642|720575940615036319|720575940616285151|720575940619155995|720575940619559815|720575940621116510|720575940624559644|720575940624986919|720575940625053186|720575940628644239|720575940629041879|720575940632539788|720575940645239844
134,0.134000,25,0,0,1,720575940605780140|720575940608188427|720575940613081250|720575940613863731|720575940615160239|720575940616861697|720575940617500443|720575940618355870|720575940621507549|720575940621777390|720575940622416628|720575940622516852|720575940623772564|720575940625935544|720575940626363529|720575940626848275|720575940627820806|720575940628342171|720575940628346634|720575940628375306|720575940631207388|720575940632440220|720575940634168928|720575940638526278|720575940644751652
135,0.135000,15,0,0,2,720575940613891442|720575940615084339|720575940616821597|720575940623758377|720575940623862015|720575940624394790|720575940626111619|720575940626741552|720575940627281594|720575940629489260|720575940629662208|720575940630372982|720575940631142956|720575940632317997|720575940632875746
136,0.136000,12,0,0,1,720575940607949781|720575940616286175|720575940617727793|720575940620061793|720575940621367572|720575940623444044|720575940626006200|720575940626051514|720575940626768442|720575940629225463|720575940629502251|720575940635776760
137,0.137000,22,0,0,0,720575940608909269|720575940611156978|720575940613915823|720575940614137907|720575940614392682|720575940616651193|720575940619675200|720575940619701231|720575940619754699|720575940623673821|720575940623764007|720575940623889421|720575940624106776|720575940624206728|720575940624758361|720575940624816115|720575940628796780|720575940631714119|720575940636411534|720575940638403928|720575940640436814|720575940644494752
138,0.138000,14,0,0,4,720575940609713710|720575940611563310|720575940616449858|720575940619548799|720575940619922512|720575940622303446|720575940622828056|720575940624313406|720575940625666964|720575940626555184|720575940628154364|720575940628644239|720575940631844300|720575940634441102
