tick,time_sec,spike_count_total,epg_spike_count,driver_spike_count,stim_afferent_spike_count,spike_ids
337,0.337000,21,0,0,2,720575940605807206|720575940612682467|720575940613792296|720575940613808638|720575940613891442|720575940617492822|720575940619822784|720575940621116807|720575940622552675|720575940624774839|720575940626768442|720575940627053861|720575940628038808|720575940628346634|720575940628644239|720575940629225463|720575940633156377|720575940633631396|720575940635113976|720575940635529464|720575940636360811
338,0.338000,16,0,0,2,720575940606222014|720575940609713710|720575940610439363|720575940613693382|720575940616651193|720575940618332757|720575940619559815|720575940622416628|720575940624986919|720575940627706398|720575940628642576|720575940629263888|720575940629377132|720575940630161980|720575940639209956|720575940640788725
339,0.339000,30,0,0,2,720575940610621026|720575940611206514|720575940614230499|720575940616575557|720575940617755220|720575940618635072|720575940619675200|720575940619754699|720575940620061793|720575940620096238|720575940620252075|720575940621716835|720575940621775130|720575940621804159|720575940622303446|720575940622584069|720575940623358099|720575940624816115|720575940625779075|720575940626162890|720575940628861660|720575940629393207|720575940631043139|720575940631844300|720575940632032460|720575940632722515|720575940633984851|720575940635831438|720575940636411534|720575940640325429
340,0.340000,26,0,0,2,720575940611516586|720575940611811704|720575940611982997|720575940612358642|720575940612868757|720575940613588246|720575940614137907|720575940619681006|720575940620537153|720575940620889936|720575940623302988|720575940624130253|720575940625044784|720575940626044942|720575940628429979|720575940629229020|720575940629461442|720575940632795532|720575940632962786|720575940637210334|720575940637308605|720575940637535077|720575940638403928|720575940643112333|720575940646753412|720575940660052865
341,0.341000,31,0,0,1,720575940605607392|720575940611332325|720575940615084339|720575940615526978|720575940616861697|720575940617054237|720575940619487425|720575940620943969|720575940621814911|720575940622048862|720575940622057057|720575940622516852|720575940623499132|720575940623862015|720575940623888397|720575940624394790|720575940626500745|720575940627447068|720575940628137713|720575940628522540|720575940628694019|720575940631142956|720575940631532396|720575940632126860|720575940632539788|720575940632875746|720575940634748385|720575940635362716|720575940637586751|720575940640436814|720575940643259277
342,0.342000,28,0,0,0,720575940603012832|720575940606421122|720575940607982428|720575940609341809|720575940612308963|720575940616449858|720575940616661465|720575940617313841|720575940621777390|720575940623096870|720575940623202633|720575940623772564|720575940625622968|720575940625935544|720575940626363529|720575940626555184|720575940627820806|720575940628120337|720575940629041879|720575940629911503|720575940630040438|720575940630098284|720575940631656147|720575940632226897|720575940634441102|720575940635970190|720575940638720233|720575940651341558
343,0.343000,22,0,0,5,720575940605007206|720575940608098261|720575940609713710|720575940612677142|720575940613636325|720575940614562271|720575940615948610|720575940617013554|720575940619709899|720575940622105480|720575940622416628|720575940623276988|720575940623758377|720575940626039996|720575940626768442|720575940628644239|720575940628796780|720575940633800860|720575940635540671|720575940636360811|720575940644306592|720575940647755641
344,0.344000,28,0,0,0,720575940613473959|720575940614403178|720575940614456332|720575940614461014|720575940616821597|720575940616980737|720575940617672920|720575940618649936|720575940619548799|720575940620543025|720575940621024545|720575940621393172|720575940623122125|720575940623748789|720575940624885250|720575940625673964|720575940627281594|720575940629426025|720575940629560770|720575940630480459|720575940631309866|720575940633116256|720575940633705636|720575940635170484|720575940639505792|720575940640039040|720575940640486488|720575940641585627
345,0.345000,24,0,0,2,720575940604737708|720575940605658033|720575940611206514|720575940611563310|720575940612418991|720575940612943539|720575940613771798|720575940616167730|720575940616603793|720575940620065694|720575940622303446|720575940623302988|720575940624619036|720575940625419495|720575940625552412|720575940626662277|720575940627053861|720575940627458570|720575940628238217|720575940628695043|720575940630931999|720575940632777320|720575940635271822|720575940635937678
346,0.346000,28,0,0,2,720575940604731838|720575940606391218|720575940611181518|720575940612358642|720575940615792523|720575940615954833|720575940617226141|720575940618936710|720575940619922512|720575940620609739|720575940622517956|720575940622540899|720575940623025413|720575940623897955|720575940624402173|720575940625053186|720575940626555440|720575940627493148|720575940629702905|720575940631319084|720575940631844300|720575940632307025|720575940632713759|720575940633170969|720575940635771316|720575940644651208|720575940646682676|720575940647081860
347,0.347000,25,0,0,1,720575940604009952|720575940604735660|720575940612281586|720575940613891442|720575940614441834|720575940615755147|720575940617907430|720575940619549598|720575940621116807|720575940621174337|720575940624313406|720575940627351543|720575940628357714|720575940629225463|720575940629859115|720575940631313721|720575940632472850|720575940632875746|720575940633315263|720575940634139799|720575940635776760|720575940635932590|720575940638169917|720575940642262157|720575940644751652
348,0.348000,27,0,0,3,720575940608140380|720575940609343089|720575940610653462|720575940611439473|720575940612724195|720575940615429118|720575940619155995|720575940620571953|720575940620746478|720575940620912987|720575940622219190|720575940622416628|720575940623553260|720575940624163303|720575940625525739|720575940625827358|720575940626768442|720575940627044885|720575940627849515|720575940628644239|720575940630006636|720575940633631396|720575940637071849|720575940637607646|720575940638027497|720575940640178640|720575940640578931
349,0.349000,26,0,0,1,720575940605074278|720575940605807206|720575940606222014|720575940610822513|720575940614828082|720575940615160239|720575940615296766|720575940616054834|720575940618930737|720575940619428289|720575940619896711|720575940620290992|720575940623718119|720575940623758377|720575940625436170|720575940627514567|720575940628339611|720575940629574082|720575940629786624|720575940631714119|720575940632825913|720575940636360811|720575940639134835|720575940639404416|720575940640851363|720575940644438551
350,0.350000,24,0,1,1,720575940604470240|720575940609713710|720575940612359343|720575940612766515|720575940618355870|720575940620346417|720575940623322921|720575940624452902|720575940625345511|720575940625502666|720575940627281594|720575940629377132|720575940629393207|720575940629630679|720575940631207388|720575940632104751|720575940632317997|720575940632440220|720575940636348152|720575940636411534|720575940637635305|720575940638677411|720575940642715040|720575940645990935
351,0.351000,24,0,0,2,720575940608144732|720575940609592270|720575940613915823|720575940619636615|720575940621367572|720575940622132545|720575940622303446|720575940622584069|720575940622998627|720575940623302988|720575940623673821|720575940623862015|720575940625779075|720575940627903484|720575940628346634|720575940628861660|720575940628910956|720575940629683500|720575940630372982|720575940630548035|720575940631925156|720575940639082318|720575940639092201|720575940640652752
352,0.352000,22,0,1,2,720575940612358642|720575940613635737|720575940613863731|720575940615084339|720575940617672226|720575940621766938|720575940621814911|720575940622520140|720575940622523912|720575940622945037|720575940623432918|720575940624112152|720575940624130253|720575940625587642|720575940626883816|720575940627872515|720575940631177027|720575940631299602|720575940632527683|720575940632875746|720575940637586751|720575940642894628
353,0.353000,19,0,0,3,720575940609191177|720575940611108676|720575940617500443|720575940618398533|720575940619623407|720575940620027515|720575940620983902|720575940621170526|720575940621716835|720575940623358099|720575940623817223|720575940626768442|720575940627293370|720575940628154364|720575940628644239|720575940631283512|720575940631844300|720575940636963806|720575940640325429
354,0.354000,16,0,0,1,720575940605420902|720575940607155890|720575940614392682|720575940614707871|720575940616449465|720575940619681006|720575940622160705|720575940622416628|720575940623158601|720575940627946512|720575940629502251|720575940631542732|720575940631721785|720575940635540671|720575940642354120|720575940645834275
355,0.355000,24,0,0,1,720575940606039241|720575940606421122|720575940608368818|720575940609713710|720575940610621026|720575940614137907|720575940614775592|720575940618332757|720575940620868432|720575940622158369|720575940624376456|720575940624394790|720575940625558730|720575940628706325|720575940628834151|720575940628908548|720575940631180599|720575940634172267|720575940638633806|720575940639179891|720575940639542691|720575940640852056|720575940645693988|720575940646183220
356,0.356000,19,0,0,1,720575940613258994|720575940616861697|720575940617755220|720575940619559815|720575940619948880|720575940620899542|720575940621270042|720575940622303446|720575940625440019|720575940626555440|720575940628494695|720575940628796780|720575940632407826|720575940632803795|720575940633640493|720575940633800860|720575940636360811|720575940637689486|720575940639410291
357,0.357000,26,0,0,2,720575940606573490|720575940608140380|720575940610899666|720575940611428977|720575940612603289|720575940613303471|720575940615410107|720575940615526978|720575940615631266|720575940619548799|720575940619676224|720575940620124143|720575940622828056|720575940623758377|720575940626039996|720575940628375306|720575940629263888|720575940629513222|720575940630046524|720575940631715896|720575940632875746|720575940633178508|720575940636997744|720575940641263312|720575940642876320|720575940655842465
358,0.358000,25,0,0,2,720575940606756030|720575940612358642|720575940612868757|720575940613891442|720575940613981905|720575940618635072|720575940621393172|720575940622057057|720575940623067389|720575940623302988|720575940623689959|720575940624280328|720575940624619036|720575940624850434|720575940625845391|720575940625935544|720575940627635441|720575940629468716|720575940629489260|720575940629981440|720575940630914245|720575940634274458|720575940637809326|720575940640788725|720575940644494752
359,0.359000,29,0,0,2,720575940606222014|720575940607982428|720575940610439363|720575940614412906|720575940614456332|720575940618658974|720575940618678045|720575940620746478|720575940621777390|720575940622416628|720575940622516852|720575940624534972|720575940624876889|720575940624891941|720575940627053861|720575940627826760|720575940627849515|720575940628446010|720575940628644239|720575940629139834|720575940629910636|720575940630098284|720575940631043139|720575940631365260|720575940631532396|720575940633631396|720575940633992147|720575940640053181|720575940659019649
360,0.360000,22,0,0,1,720575940604009952|720575940604735660|720575940607725321|720575940611516586|720575940612281586|720575940619152856|720575940622995082|720575940623126697|720575940623444044|720575940624986919|720575940626363529|720575940627044885|720575940628238217|720575940629461442|720575940630745282|720575940631844300|720575940634257890|720575940634388927|720575940638204132|720575940639417432|720575940640486488|720575940645864739
361,0.361000,12,0,0,0,720575940605807206|720575940608188427|720575940611563310|720575940616285151|720575940621446309|720575940624163303|720575940625563623|720575940628791812|720575940629041879|720575940629225463|720575940631520312|720575940639432782
362,0.362000,18,0,0,1,720575940611719378|720575940611982997|720575940613458403|720575940616821597|720575940617727793|720575940623322921|720575940625031403|720575940625489160|720575940625666964|720575940628805448|720575940630810695|720575940631511912|720575940632317997|720575940632875746|720575940633573836|720575940633984851|720575940636635760|720575940637586751
363,0.363000,27,0,0,2,720575940608909269|720575940613635737|720575940614461014|720575940614958120|720575940617716893|720575940619134789|720575940621947653|720575940621978117|720575940622584069|720575940623210409|720575940623302988|720575940623747145|720575940623758377|720575940623888397|720575940624193279|720575940624885250|720575940628319546|720575940628346634|720575940628861660|720575940629662208|720575940629975516|720575940630135084|720575940630480459|720575940631207388|720575940636574388|720575940640178640|720575940646753412
364,0.364000,22,0,0,5,720575940609713710|720575940613473959|720575940614187006|720575940619245016|720575940620091038|720575940622303446|720575940622416628|720575940622865084|720575940622945037|720575940623067389|720575940625048250|720575940626051514|720575940626111619|720575940626433881|720575940626768442|720575940628644239|720575940629489260|720575940629490476|720575940629560770|720575940632042148|720575940635776760|720575940645239844
365,0.365000,18,0,0,1,720575940605777841|720575940611439473|720575940612358642|720575940615084339|720575940617110028|720575940618355870|720575940620001694|720575940620431798|720575940621116807|720575940622517956|720575940622791364|720575940624679463|720575940627949589|720575940628694019|720575940629502251|720575940630883599|720575940632189900|720575940632539788
366,0.366000,6,0,0,0,720575940615651670|720575940618019933|720575940620179553|720575940625871408|720575940627497244|720575940639152361
367,0.367000,16,0,0,0,720575940604737708|720575940611563310|720575940613588246|720575940614562271|720575940616507865|720575940620061793|720575940621804159|720575940622156976|720575940623387786|720575940628062714|720575940628796780|720575940632962786|720575940633705636|720575940635932590|720575940636411534|720575940637711686
368,0.368000,22,0,0,3,720575940606421122|720575940606664894|720575940613771798|720575940616575557|720575940619332944|720575940619922512|720575940620481240|720575940621814911|720575940622552675|720575940623122125|720575940623164515|720575940623673821|720575940623758377|720575940624113993|720575940624130253|720575940624231143|720575940626662277|720575940631844300|720575940632875746|720575940634748385|720575940644615716|720575940647291427
369,0.369000,16,0,0,5,720575940609713710|720575940613301477|720575940619559815|720575940622416628|720575940623302988|720575940624313406|720575940624986919|720575940625561406|720575940626768442|720575940628644239|720575940628695043|720575940629630679|720575940630006636|720575940631714119|720575940644022551|720575940644751652
370,0.370000,13,0,0,0,720575940604731838|720575940608098261|720575940618931846|720575940620464321|720575940620537153|720575940622979848|720575940625436170|720575940627820806|720575940628454202|720575940629240263|720575940636360811|720575940644494752|720575940645716771
371,0.371000,19,0,0,2,720575940611813842|720575940612358642|720575940615160239|720575940615792523|720575940616861697|720575940618936710|720575940620096238|720575940620686964|720575940621393172|720575940622066390|720575940622183194|720575940622303446|720575940625622968|720575940625691372|720575940626039996|720575940630372982|720575940633488153|720575940635146848|720575940646350702
372,0.372000,12,0,0,0,720575940609959637|720575940613915823|720575940622219190|720575940627826760|720575940631309866|720575940634260636|720575940635540671|720575940636992368|720575940637126007|720575940639124029|720575940640205501|720575940648570244
373,0.373000,12,0,0,0,720575940609343089|720575940613863731|720575940619549598|720575940619675200|720575940620746478|720575940624394790|720575940627493148|720575940628342171|720575940628455942|720575940633308371|720575940637586751|720575940645834275
374,0.374000,20,0,0,2,720575940609341809|720575940613693382|720575940614137907|720575940614730914|720575940616661465|720575940621902301|720575940623302988|720575940623553260|720575940623618708|720575940623862015|720575940624816115|720575940625779075|720575940626768442|720575940627281594|720575940629502251|720575940631985349|720575940636347128|720575940639092201|720575940639142116|720575940642262157
375,0.375000,18,0,0,3,720575940604009952|720575940605807206|720575940607982428|720575940608074370|720575940612943539|720575940615526978|720575940621024545|720575940623758377|720575940623772564|720575940625345511|720575940625673964|720575940628346634|720575940628352850|720575940628644239|720575940629312300|720575940631575327|720575940631844300|720575940636348152
376,0.376000,16,0,0,3,720575940608144732|720575940608188427|720575940609713710|720575940612358642|720575940613635737|720575940614570415|720575940617313841|720575940617755220|720575940619155995|720575940621367572|720575940622416628|720575940622550089|720575940625557893|720575940632380216|720575940639179891|720575940640486488
377,0.377000,15,0,0,1,720575940611563310|720575940613154582|720575940616651193|720575940618332757|720575940619701231|720575940620346417|720575940620881524|720575940621777390|720575940622303446|720575940624163303|720575940624452548|720575940624986919|720575940625587642|720575940629225463|720575940629805950
378,0.378000,19,0,0,1,720575940604737708|720575940605658033|720575940616936226|720575940618156829|720575940619134789|720575940623358099|720575940624130253|720575940625935544|720575940627234069|720575940627293370|720575940628455942|720575940631142956|720575940631520312|720575940631656147|720575940632875746|720575940633800860|720575940636963806|720575940640436814|720575940646074391
379,0.379000,17,0,0,1,720575940611981029|720575940618635072|720575940619675200|720575940620380449|720575940620868432|720575940621716835|720575940622057057|720575940623748789|720575940624402173|720575940626363529|720575940626768442|720575940628375306|720575940628834151|720575940629461442|720575940630247418|720575940636411534|720575940641585627
380,0.380000,24,0,0,2,720575940610439363|720575940610621026|720575940618355870|720575940618649936|720575940620912987|720575940621507549|720575940621519130|720575940621814911|720575940623122125|720575940623302988|720575940623758377|720575940625563623|720575940626111619|720575940626279486|720575940626555440|720575940626693130|720575940627053861|720575940627096957|720575940628197392|720575940629821740|720575940630098284|720575940631207388|720575940637308605|720575940640325429
381,0.381000,25,0,0,2,720575940604735660|720575940606421122|720575940608140380|720575940611516586|720575940612868757|720575940614456332|720575940615084339|720575940616821597|720575940619754699|720575940622517956|720575940624250405|720575940624885250|720575940626039996|720575940627044885|720575940627946512|720575940628644239|720575940629139834|720575940631844300|720575940632440220|720575940633518176|720575940636360811|720575940637535077|720575940643112333|720575940644306592|720575940655842465
382,0.382000,25,0,0,4,720575940606573490|720575940609713710|720575940611428977|720575940612358642|720575940614392682|720575940616370065|720575940618089541|720575940619681006|720575940621393172|720575940621589887|720575940622303446|720575940622416628|720575940623322921|720575940626010042|720575940626815120|720575940630046524|720575940631043139|720575940631058280|720575940631189817|720575940635271822|720575940635540671|720575940640578931|720575940642506459|720575940643100301|720575940643551392
383,0.383000,25,0,0,0,720575940604470240|720575940605780140|720575940611811704|720575940612921746|720575940613792296|720575940613891442|720575940618398533|720575940619245016|720575940619636615|720575940619896711|720575940620346417|720575940621833054|720575940622516852|720575940623067686|720575940623862015|720575940625502666|720575940628446010|720575940628455942|720575940629377132|720575940629393207|720575940629489260|720575940629701737|720575940630020345|720575940631097462|720575940634274458
384,0.384000,24,0,0,1,720575940609592270|720575940611982997|720575940612281586|720575940613863731|720575940616167730|720575940616651193|720575940617492822|720575940617672920|720575940620746478|720575940621775130|720575940622540899|720575940623889421|720575940624619036|720575940625053186|720575940625203277|720575940625691372|720575940626768442|720575940627281594|720575940627849515|720575940629041879|720575940630968680|720575940635970190|720575940636992368|720575940639092201
385,0.385000,19,0,0,2,720575940606756030|720575940622160705|720575940622998627|720575940623432918|720575940623673821|720575940623758377|720575940624394790|720575940626500745|720575940626888250|720575940628861660|720575940631319084|720575940632524559|720575940632875746|720575940633631396|720575940633984851|720575940638403928|720575940644791918|720575940646183220|720575940647253795
386,0.386000,29,0,0,1,720575940604737708|720575940606222014|720575940613193642|720575940613303471|720575940613636325|720575940615526978|720575940619922512|720575940620011435|720575940621638534|720575940622584069|720575940623302988|720575940623618708|720575940624342825|720575940625419495|720575940627458570|720575940627820806|720575940627826760|720575940628490513|720575940628876292|720575940629459718|720575940629630679|720575940630006636|720575940630202267|720575940630931999|720575940631714119|720575940633116256|720575940636574388|720575940637586751|720575940642876320
387,0.387000,35,0,0,1,720575940605807206|720575940607667723|720575940612308963|720575940613441320|720575940613635737|720575940614963359|720575940616861697|720575940617401122|720575940618658974|720575940619709899|720575940620252075|720575940620899542|720575940622552675|720575940623153788|720575940623276988|720575940624163303|720575940624742158|720575940624876889|720575940625186250|720575940625508610|720575940626162890|720575940626308697|720575940626859080|720575940627357457|720575940627706398|720575940628238217|720575940628644239|720575940629786624|720575940630372982|720575940631142956|720575940632722515|720575940634428058|720575940636360811|720575940637210334|720575940639209956
388,0.388000,29,0,0,3,720575940612358642|720575940613081250|720575940614137907|720575940615160239|720575940619548799|720575940620346417|720575940621018977|720575940622158369|720575940622219190|720575940622416628|720575940623120222|720575940623358099|720575940623862015|720575940624112152|720575940624681520|720575940625552412|720575940625779075|720575940629225463|720575940631299602|720575940631844300|720575940631865228|720575940632042148|720575940632126860|720575940632317997|720575940633156377|720575940635540671|720575940636997744|720575940637535077|720575940646753412
389,0.389000,29,0,0,1,720575940604009952|720575940610209378|720575940611439473|720575940612724195|720575940613771798|720575940613981905|720575940615296766|720575940615631266|720575940620124143|720575940621024545|720575940621116807|720575940622303446|720575940623096870|720575940623444044|720575940624130253|720575940624206472|720575940627351543|720575940628137713|720575940628346634|720575940629229020|720575940629911503|720575940631071559|720575940631532396|720575940633062335|720575940635932590|720575940636348152|720575940637711686|720575940639542691|720575940640486488
390,0.390000,23,0,0,2,720575940605607392|720575940607982428|720575940611563310|720575940612734066|720575940614562271|720575940617054237|720575940622183194|720575940622203350|720575940623158601|720575940623758377|720575940624106776|720575940624313406|720575940627493148|720575940631365260|720575940632713759|720575940632875746|720575940632962786|720575940633800860|720575940636635760|720575940638169917|720575940639179891|720575940640788725|720575940648606340
391,0.391000,11,0,0,1,720575940612766515|720575940613473959|720575940620802836|720575940623083242|720575940625663269|720575940626662277|720575940626768442|720575940627497244|720575940628342171|720575940638633806|720575940640325429
392,0.392000,28,0,0,0,720575940605007206|720575940605420902|720575940611206514|720575940614461014|720575940615036319|720575940616130646|720575940616507865|720575940617226141|720575940619559815|720575940621367572|720575940621640363|720575940621814911|720575940625952755|720575940627946512|720575940628910956|720575940629041879|720575940629240263|720575940631721785|720575940633640493|720575940636411534|720575940637607646|720575940638677411|720575940639142116|720575940639432782|720575940640652752|720575940641546715|720575940645693988|720575940647081860
393,0.393000,25,0,0,3,720575940609713710|720575940612358642|720575940612943539|720575940615792523|720575940617500443|720575940619676224|720575940620431798|720575940622517956|720575940622828056|720575940623322921|720575940624534972|720575940625053186|720575940625502666|720575940627731206|720575940628522540|720575940628644239|720575940628694019|720575940629560770|720575940631313721|720575940635170484|720575940637308605|720575940640178640|720575940647755641|720575940648564612|720575940651932150
394,0.394000,22,0,0,2,720575940604737708|720575940606391218|720575940610621026|720575940615084339|720575940615953202|720575940619134789|720575940622132545|720575940623302988|720575940624376456|720575940625048250|720575940627514567|720575940627924227|720575940628375306|720575940629502251|720575940629702905|720575940631844300|720575940634172267|720575940634748385|720575940635540671|720575940635970190|720575940639082318|720575940645834275
395,0.395000,25,0,0,1,720575940608140380|720575940611207922|720575940614979634|720575940616581535|720575940619948880|720575940620746478|720575940620868432|720575940621038294|720575940622416628|720575940622945037|720575940623553260|720575940623650823|720575940624206728|720575940627189071|720575940628357714|720575940629139834|720575940629225463|720575940631715896|720575940632380216|720575940632777320|720575940633799787|720575940634388927|720575940640852056|720575940642262157|720575940645864739
396,0.396000,15,0,0,1,720575940616762585|720575940618930737|720575940619681006|720575940621116510|720575940621393172|720575940622971283|720575940624163303|720575940626039996|720575940626111619|720575940628197392|720575940628834151|720575940632795532|720575940632875746|720575940635599758|720575940660217985
397,0.397000,22,0,0,1,720575940606222014|720575940606421122|720575940606664894|720575940608345778|720575940609282825|720575940615526978|720575940617013554|720575940618332757|720575940618355870|720575940619155995|720575940623000858|720575940623126697|720575940623758377|720575940623955637|720575940624450342|720575940624885250|720575940625345511|720575940625666964|720575940626363529|720575940627605779|720575940628038808|720575940632722515
398,0.398000,17,0,0,1,720575940609713710|720575940612359343|720575940613915823|720575940614456332|720575940619636615|720575940622057057|720575940622516852|720575940624402173|720575940626115134|720575940626555440|720575940627044885|720575940628706325|720575940628908548|720575940632307025|720575940640696027|720575940640955637|720575940644494752
399,0.399000,19,0,0,2,720575940612358642|720575940616486230|720575940616821597|720575940619701231|720575940621947653|720575940623387786|720575940624816115|720575940628455942|720575940628644239|720575940628791812|720575940631043139|720575940631520312|720575940631625979|720575940633178508|720575940635249332|720575940636360811|720575940637586751|720575940638306101|720575940641585627
400,0.400000,13,0,0,2,720575940604731838|720575940604735660|720575940616285151|720575940623153788|720575940626768442|720575940627174673|720575940629461442|720575940629513222|720575940630006636|720575940631844300|720575940634545890|720575940637071849|720575940637689486
401,0.401000,16,0,0,3,720575940604009952|720575940605154988|720575940613588246|720575940617672920|720575940622303446|720575940622416628|720575940622474760|720575940623302988|720575940623499132|720575940623888397|720575940624130253|720575940627129290|720575940633315263|720575940635146848|720575940635464343|720575940635831438
402,0.402000,17,0,0,1,720575940609343089|720575940610899666|720575940615755147|720575940621170526|720575940622147873|720575940624986919|720575940625436170|720575940630668538|720575940630810695|720575940632875746|720575940633573836|720575940635771316|720575940635776760|720575940638720233|720575940639152361|720575940640372021|720575940647081860
403,0.403000,24,0,0,0,720575940606391218|720575940609341809|720575940609592270|720575940611516586|720575940611563310|720575940614775592|720575940614958120|720575940620537153|720575940620571953|720575940621777390|720575940622156976|720575940623122125|720575940623718119|720575940624231143|720575940624280328|720575940624619036|720575940625827358|720575940627826760|720575940628796780|720575940629630679|720575940629975516|720575940632407826|720575940633800860|720575940644791918
404,0.404000,31,0,0,2,720575940605807206|720575940608368818|720575940610439363|720575940612308963|720575940615084339|720575940616651193|720575940618089541|720575940621116807|720575940623432918|720575940623618708|720575940623758377|720575940623862015|720575940625053186|720575940625587642|720575940625622968|720575940625673964|720575940627281594|720575940628038808|720575940628346634|720575940628642576|720575940628644239|720575940629263888|720575940629502251|720575940631207388|720575940631405997|720575940634257890|720575940636992368|720575940640178640|720575940642449909|720575940643112333|720575940646735156
405,0.405000,22,0,0,3,720575940609713710|720575940612358642|720575940612868757|720575940613891442|720575940617755220|720575940619754699|720575940620061793|720575940621716835|720575940621814911|720575940621978117|720575940622160705|720575940622584069|720575940623444044|720575940624193279|720575940624876889|720575940628695043|720575940628861660|720575940631844300|720575940635540671|720575940636411534|720575940636963806|720575940640486488
406,0.406000,16,0,0,1,720575940605780140|720575940608188427|720575940613681314|720575940615999489|720575940616661465|720575940620065694|720575940620179553|720575940621024545|720575940622416628|720575940623748789|720575940623772564|720575940626051514|720575940627293370|720575940629855787|720575940633631396|720575940640763507
407,0.407000,18,0,0,3,720575940609284728|720575940613792296|720575940618635072|720575940618649936|720575940619922512|720575940621804159|720575940622303446|720575940623302988|720575940623673821|720575940626125331|720575940626555184|720575940626555440|720575940631189817|720575940631714119|720575940632875746|720575940634441102|720575940642506459|720575940646074391
408,0.408000,20,0,0,0,720575940613863731|720575940616449858|720575940616861697|720575940617054237|720575940618398533|720575940620096238|720575940622183194|720575940622516852|720575940623067686|720575940623499132|720575940623888397|720575940624394790|720575940625489160|720575940627406635|720575940627706398|720575940627820806|720575940629377132|720575940631532396|720575940639209956|720575940650813686
409,0.409000,35,0,0,0,720575940605009097|720575940606421122|720575940606573490|720575940606756030|720575940607982428|720575940608140380|720575940613303471|720575940613635737|720575940615018463|720575940616823862|720575940617313841|720575940618678045|720575940618886449|720575940619332944|720575940623276988|720575940623358099|720575940624986919|720575940625779075|720575940626044942|720575940627849515|720575940628238217|720575940628352850|720575940629229020|720575940629393207|720575940630046524|720575940630931999|720575940631177027|720575940631299602|720575940632042148|720575940632962786|720575940634274458|720575940635970190|720575940636348152|720575940639092201|720575940640851363
410,0.410000,23,0,1,3,720575940609713710|720575940611563310|720575940613258994|720575940615160239|720575940618936710|720575940619245016|720575940622066390|720575940623758377|720575940623862989|720575940624452902|720575940625440019|720575940626768442|720575940627281594|720575940629805950|720575940631309866|720575940632102564|720575940632189900|720575940633116256|720575940635477902|720575940636360811|720575940636574388|720575940637586751|720575940644791918
411,0.411000,27,0,0,3,720575940612143075|720575940612358642|720575940614137907|720575940614456332|720575940614730914|720575940615526978|720575940617671896|720575940618510552|720575940619548799|720575940619559815|720575940619637185|720575940620481240|720575940621367572|720575940621393172|720575940622550089|720575940623862015|720575940624850434|720575940625563623|720575940626039996|720575940627053861|720575940627826760|720575940628644239|720575940629817104|720575940631844300|720575940632317997|720575940639179891|720575940648570244
412,0.412000,16,0,0,2,720575940605607392|720575940612943539|720575940616370065|720575940619792916|720575940622416628|720575940623302988|720575940624885250|720575940627497244|720575940628375306|720575940628796780|720575940629426025|720575940629461442|720575940632809683|720575940634428058|720575940637308605|720575940645834275
413,0.413000,14,0,1,2,720575940617672226|720575940619549598|720575940620983902|720575940622303446|720575940622945037|720575940623322921|720575940625203277|720575940625253193|720575940629560770|720575940629991788|720575940632868051|720575940632875746|720575940640788725|720575940641263312
414,0.414000,35,0,0,0,720575940605028017|720575940609979285|720575940610822513|720575940611332325|720575940613193642|720575940613693382|720575940614979634|720575940615792523|720575940616581535|720575940617054237|720575940617110028|720575940617451422|720575940619211361|720575940619709899|720575940620621190|720575940620899542|720575940620943969|720575940621116807|720575940621174337|720575940623553260|720575940624130253|720575940624679463|720575940626537008|720575940627458570|720575940627872515|720575940628120337|720575940628197392|720575940628834151|720575940629229020|720575940631142956|720575940631319084|720575940632440220|720575940632777320|720575940638720233|720575940644390436
415,0.415000,26,0,0,1,720575940611354597|720575940613808638|720575940613915823|720575940614570415|720575940618263365|720575940620124143|720575940621684358|720575940622037926|720575940622584069|720575940624163303|720575940624313406|720575940624619036|720575940626768442|720575940627493148|720575940627798910|720575940629192523|720575940629600630|720575940629870843|720575940630006636|720575940630539535|720575940631043139|720575940632539788|720575940635540671|720575940635932590|720575940640436814|720575940643467886
416,0.416000,28,0,0,3,720575940603012832|720575940604653484|720575940605807206|720575940609713710|720575940611439473|720575940612358642|720575940613891442|720575940614441834|720575940614562271|720575940616390261|720575940616603793|720575940620912987|720575940621814911|720575940623618708|720575940624449318|720575940624816115|720575940625336464|720575940625561406|720575940625935544|720575940627044885|720575940627924227|720575940628494695|720575940628644239|720575940629225463|720575940633631396|720575940636360811|720575940638204132|720575940646753412
417,0.417000,24,0,0,2,720575940606039241|720575940612868757|720575940613039539|720575940613303471|720575940613524903|720575940614187006|720575940616575557|720575940616821597|720575940617013554|720575940618355870|720575940620868432|720575940622267201|720575940622416628|720575940626662277|720575940627351543|720575940628706325|720575940628861660|720575940628910956|720575940630769145|720575940631844300|720575940633156377|720575940634388927|720575940635271822|720575940644751652
418,0.418000,28,0,0,2,720575940605658033|720575940607982428|720575940612724195|720575940614412906|720575940615348689|720575940615429118|720575940615755147|720575940616507865|720575940616702465|720575940617886533|720575940619701231|720575940620346417|720575940623025413|720575940623153788|720575940623302988|720575940623758377|720575940626650890|720575940627096957|720575940628446010|720575940629683500|720575940629911503|720575940630247418|720575940631625979|720575940632962786|720575940633315263|720575940633984851|720575940637071849|720575940637586751
